
---------- Begin Simulation Statistics ----------
simSeconds                                   0.067119                       # Number of seconds simulated (Second)
simTicks                                  67118586561                       # Number of ticks simulated (Tick)
finalTick                                 67118586561                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   1796.96                       # Real time elapsed on the host (Second)
hostTickRate                                 37351279                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     748064                       # Number of bytes of host memory used (Byte)
simInsts                                    254019508                       # Number of instructions simulated (Count)
simOps                                      437757420                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   141361                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     243610                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu0.numCycles                       201318369                       # Number of cpu cycles simulated (Cycle)
system.cpu0.numWorkItemsStarted                     0                       # Number of work items this cpu started (Count)
system.cpu0.numWorkItemsCompleted                   0                       # Number of work items this cpu completed (Count)
system.cpu0.instsAdded                      219273396                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu0.nonSpecInstsAdded                    1722                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu0.instsIssued                     219188062                       # Number of instructions issued (Count)
system.cpu0.squashedInstsIssued                   239                       # Number of squashed instructions issued (Count)
system.cpu0.squashedInstsExamined              388551                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu0.squashedOperandsExamined           311730                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu0.squashedNonSpecRemoved                912                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu0.numIssuedDist::samples          201168124                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::mean              1.089577                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::stdev             1.441345                       # Number of insts issued each cycle (Count)
system.cpu0.l2cache.demandMshrMissRate::total     0.482709                       # mshr miss ratio for demand accesses (Ratio)
system.cpu0.l2cache.overallMshrMissRate::cpu0.inst     0.976703                       # mshr miss ratio for overall accesses (Ratio)
system.cpu0.l2cache.overallMshrMissRate::cpu0.data     0.482305                       # mshr miss ratio for overall accesses (Ratio)
system.cpu0.l2cache.overallMshrMissRate::total     0.482709                       # mshr miss ratio for overall accesses (Ratio)
system.cpu0.l2cache.demandAvgMshrMissLatency::cpu0.inst 81091.610092                       # average overall mshr miss latency ((Tick/Count))
system.cpu0.l2cache.demandAvgMshrMissLatency::cpu0.data 91104.829003                       # average overall mshr miss latency ((Tick/Count))
system.cpu0.l2cache.demandAvgMshrMissLatency::total 91088.259937                       # average overall mshr miss latency ((Tick/Count))
system.cpu0.l2cache.overallAvgMshrMissLatency::cpu0.inst 81091.610092                       # average overall mshr miss latency ((Tick/Count))
system.cpu0.l2cache.overallAvgMshrMissLatency::cpu0.data 91104.829003                       # average overall mshr miss latency ((Tick/Count))
system.cpu0.l2cache.overallAvgMshrMissLatency::total 91088.259937                       # average overall mshr miss latency ((Tick/Count))
system.cpu0.l2cache.replacements               622819                       # number of replacements (Count)
system.cpu0.l2cache.replacement_distribution::samples       622819                       # A distribution over execution time of replacements (Unspecified)
system.cpu0.l2cache.replacement_distribution::mean 44607619800.935570                       # A distribution over execution time of replacements (Unspecified)
system.cpu0.l2cache.replacement_distribution::gmean 41613443128.845375                       # A distribution over execution time of replacements (Unspecified)
system.cpu0.l2cache.replacement_distribution::stdev 14318694716.627327                       # A distribution over execution time of replacements (Unspecified)
system.cpu0.l2cache.replacement_distribution::0-4.29497e+09            0      0.00%      0.00% # A distribution over execution time of replacements (Unspecified)
system.cpu0.l2cache.replacement_distribution::4.29497e+09-8.58993e+09         5626      0.90%      0.90% # A distribution over execution time of replacements (Unspecified)
system.cpu0.l2cache.replacement_distribution::8.58993e+09-1.28849e+10        10874      1.75%      2.65% # A distribution over execution time of replacements (Unspecified)
system.cpu0.l2cache.replacement_distribution::1.28849e+10-1.71799e+10        10875      1.75%      4.40% # A distribution over execution time of replacements (Unspecified)
system.cpu0.l2cache.replacement_distribution::1.71799e+10-2.14748e+10        10874      1.75%      6.14% # A distribution over execution time of replacements (Unspecified)
system.cpu0.l2cache.replacement_distribution::2.14748e+10-2.57698e+10        10873      1.75%      7.89% # A distribution over execution time of replacements (Unspecified)
system.cpu0.l2cache.replacement_distribution::2.57698e+10-3.00648e+10        69312     11.13%     19.02% # A distribution over execution time of replacements (Unspecified)
system.cpu0.l2cache.replacement_distribution::3.00648e+10-3.43597e+10        42323      6.80%     25.81% # A distribution over execution time of replacements (Unspecified)
system.cpu0.l2cache.replacement_distribution::3.43597e+10-3.86547e+10        46780      7.51%     33.32% # A distribution over execution time of replacements (Unspecified)
system.cpu0.l2cache.replacement_distribution::3.86547e+10-4.29497e+10        72442     11.63%     44.95% # A distribution over execution time of replacements (Unspecified)
system.cpu0.l2cache.replacement_distribution::4.29497e+10-4.72446e+10        57673      9.26%     54.21% # A distribution over execution time of replacements (Unspecified)
system.cpu0.l2cache.replacement_distribution::4.72446e+10-5.15396e+10        49916      8.01%     62.23% # A distribution over execution time of replacements (Unspecified)
system.cpu0.l2cache.replacement_distribution::5.15396e+10-5.58346e+10        58247      9.35%     71.58% # A distribution over execution time of replacements (Unspecified)
system.cpu0.l2cache.replacement_distribution::5.58346e+10-6.01295e+10        77702     12.48%     84.06% # A distribution over execution time of replacements (Unspecified)
system.cpu0.l2cache.replacement_distribution::6.01295e+10-6.44245e+10        61333      9.85%     93.90% # A distribution over execution time of replacements (Unspecified)
system.cpu0.l2cache.replacement_distribution::6.44245e+10-6.87195e+10        37969      6.10%    100.00% # A distribution over execution time of replacements (Unspecified)
system.cpu0.l2cache.replacement_distribution::6.87195e+10-7.30144e+10            0      0.00%    100.00% # A distribution over execution time of replacements (Unspecified)
system.cpu0.l2cache.replacement_distribution::7.30144e+10-7.73094e+10            0      0.00%    100.00% # A distribution over execution time of replacements (Unspecified)
system.cpu0.l2cache.replacement_distribution::7.73094e+10-8.16044e+10            0      0.00%    100.00% # A distribution over execution time of replacements (Unspecified)
system.cpu0.l2cache.replacement_distribution::8.16044e+10-8.58993e+10            0      0.00%    100.00% # A distribution over execution time of replacements (Unspecified)
system.cpu0.l2cache.replacement_distribution::total       622819                       # A distribution over execution time of replacements (Unspecified)
system.cpu0.l2cache.CleanEvict.mshrMisses::writebacks            1                       # number of CleanEvict MSHR misses (Count)
system.cpu0.l2cache.CleanEvict.mshrMisses::total            1                       # number of CleanEvict MSHR misses (Count)
system.cpu0.l2cache.CleanEvict.mshrMissRate::writebacks          inf                       # mshr miss rate for CleanEvict accesses (Ratio)
system.cpu0.l2cache.CleanEvict.mshrMissRate::total          inf                       # mshr miss rate for CleanEvict accesses (Ratio)
system.cpu0.l2cache.ReadCleanReq.hits::cpu0.inst           26                       # number of ReadCleanReq hits (Count)
system.cpu0.l2cache.ReadCleanReq.hits::total           26                       # number of ReadCleanReq hits (Count)
system.cpu0.l2cache.ReadCleanReq.misses::cpu0.inst         1090                       # number of ReadCleanReq misses (Count)
system.cpu0.l2cache.ReadCleanReq.misses::total         1090                       # number of ReadCleanReq misses (Count)
system.cpu0.l2cache.ReadCleanReq.missLatency::cpu0.inst     95649255                       # number of ReadCleanReq miss ticks (Tick)
system.cpu0.l2cache.ReadCleanReq.missLatency::total     95649255                       # number of ReadCleanReq miss ticks (Tick)
system.cpu0.l2cache.ReadCleanReq.accesses::cpu0.inst         1116                       # number of ReadCleanReq accesses(hits+misses) (Count)
system.cpu0.l2cache.ReadCleanReq.accesses::total         1116                       # number of ReadCleanReq accesses(hits+misses) (Count)
system.cpu0.l2cache.ReadCleanReq.missRate::cpu0.inst     0.976703                       # miss rate for ReadCleanReq accesses (Ratio)
system.cpu0.l2cache.ReadCleanReq.missRate::total     0.976703                       # miss rate for ReadCleanReq accesses (Ratio)
system.cpu0.l2cache.ReadCleanReq.avgMissLatency::cpu0.inst 87751.610092                       # average ReadCleanReq miss latency ((Tick/Count))
system.cpu0.l2cache.ReadCleanReq.avgMissLatency::total 87751.610092                       # average ReadCleanReq miss latency ((Tick/Count))
system.cpu0.l2cache.ReadCleanReq.mshrMisses::cpu0.inst         1090                       # number of ReadCleanReq MSHR misses (Count)
system.cpu0.l2cache.ReadCleanReq.mshrMisses::total         1090                       # number of ReadCleanReq MSHR misses (Count)
system.cpu0.l2cache.ReadCleanReq.mshrMissLatency::cpu0.inst     88389855                       # number of ReadCleanReq MSHR miss ticks (Tick)
system.cpu0.l2cache.ReadCleanReq.mshrMissLatency::total     88389855                       # number of ReadCleanReq MSHR miss ticks (Tick)
system.cpu0.l2cache.ReadCleanReq.mshrMissRate::cpu0.inst     0.976703                       # mshr miss rate for ReadCleanReq accesses (Ratio)
system.cpu0.l2cache.ReadCleanReq.mshrMissRate::total     0.976703                       # mshr miss rate for ReadCleanReq accesses (Ratio)
system.cpu0.l2cache.ReadCleanReq.avgMshrMissLatency::cpu0.inst 81091.610092                       # average ReadCleanReq mshr miss latency ((Tick/Count))
system.cpu0.l2cache.ReadCleanReq.avgMshrMissLatency::total 81091.610092                       # average ReadCleanReq mshr miss latency ((Tick/Count))
system.cpu0.l2cache.ReadExReq.hits::cpu0.data       638917                       # number of ReadExReq hits (Count)
system.cpu0.l2cache.ReadExReq.hits::total       638917                       # number of ReadExReq hits (Count)
system.cpu0.l2cache.ReadExReq.misses::cpu0.data       265310                       # number of ReadExReq misses (Count)
system.cpu0.l2cache.ReadExReq.misses::total       265310                       # number of ReadExReq misses (Count)
system.cpu0.l2cache.ReadExReq.missLatency::cpu0.data  28380559363                       # number of ReadExReq miss ticks (Tick)
system.cpu0.l2cache.ReadExReq.missLatency::total  28380559363                       # number of ReadExReq miss ticks (Tick)
system.cpu0.l2cache.ReadExReq.accesses::cpu0.data       904227                       # number of ReadExReq accesses(hits+misses) (Count)
system.cpu0.l2cache.ReadExReq.accesses::total       904227                       # number of ReadExReq accesses(hits+misses) (Count)
system.cpu0.l2cache.ReadExReq.missRate::cpu0.data     0.293411                       # miss rate for ReadExReq accesses (Ratio)
system.cpu0.l2cache.ReadExReq.missRate::total     0.293411                       # miss rate for ReadExReq accesses (Ratio)
system.cpu0.l2cache.ReadExReq.avgMissLatency::cpu0.data 106971.314172                       # average ReadExReq miss latency ((Tick/Count))
system.cpu0.l2cache.ReadExReq.avgMissLatency::total 106971.314172                       # average ReadExReq miss latency ((Tick/Count))
system.cpu0.l2cache.ReadExReq.mshrMisses::cpu0.data       265310                       # number of ReadExReq MSHR misses (Count)
system.cpu0.l2cache.ReadExReq.mshrMisses::total       265310                       # number of ReadExReq MSHR misses (Count)
system.cpu0.l2cache.ReadExReq.mshrMissLatency::cpu0.data  26613521503                       # number of ReadExReq MSHR miss ticks (Tick)
system.cpu0.l2cache.ReadExReq.mshrMissLatency::total  26613521503                       # number of ReadExReq MSHR miss ticks (Tick)
system.cpu0.l2cache.ReadExReq.mshrMissRate::cpu0.data     0.293411                       # mshr miss rate for ReadExReq accesses (Ratio)
system.cpu0.l2cache.ReadExReq.mshrMissRate::total     0.293411                       # mshr miss rate for ReadExReq accesses (Ratio)
system.cpu0.l2cache.ReadExReq.avgMshrMissLatency::cpu0.data 100311.038042                       # average ReadExReq mshr miss latency ((Tick/Count))
system.cpu0.l2cache.ReadExReq.avgMshrMissLatency::total 100311.038042                       # average ReadExReq mshr miss latency ((Tick/Count))
system.cpu0.l2cache.ReadSharedReq.hits::cpu0.data        66971                       # number of ReadSharedReq hits (Count)
system.cpu0.l2cache.ReadSharedReq.hits::total        66971                       # number of ReadSharedReq hits (Count)
system.cpu0.l2cache.ReadSharedReq.misses::cpu0.data       392322                       # number of ReadSharedReq misses (Count)
